week,channel,SARS-CoV2/PMMoV x 1000,infA/PMMoV x 1000,infB/PMMoV x 1000,
2024-37,Malmö,1.608541642,0.026109499,0,
2024-37,Umeå,4.646870888,NA,0,
2024-37,Västerås,2.641968601,NA,0,
2024-37,Örebro,4.996920094,0,NA,
2024-37,Östersund,4.850850698,0,0,
2024-37,Östhammar,9.520844078,0,0,
2024-37,Stockholm-Henriksdal,4.538159903,0.092352654,0,
2024-37,Uppsala,10.54816216,NA,0,
2024-38,Gävle,6.916734892,0.429444,0,
2024-38,Stockholm-Grödinge,6.415485413,0,0,
2024-38,Helsingborg,5.422516293,0,0,
2024-38,Kalmar,4.790481721,0,0,
2024-38,Stockholm-Käppala,5.783847678,NA,0.448433,
2024-38,Karlstad,7.459530236,NA,0,
2024-38,Linköping,8.004573017,NA,0,
2024-38,Luleå,4.630877416,0,0,
2024-38,Malmö,2.853592662,0.07324,0,
2024-38,Umeå,3.529470108,0,0,
2024-38,Västerås,3.463070207,0,0,
2024-38,Örebro,5.072107363,0,0,
2024-38,Östersund,5.929655401,0,0,
2024-38,Östhammar,9.752551073,0,0,
2024-38,Stockholm-Bromma,7.477717013,0,0,
2024-38,Uppsala,9.67625116,NA,0,
2024-39,Uppsala,6.587641424,NA,0,
2024-39,Umeå,3.733601475,0,0,
2024-39,Kalmar,9.059341672,0,0,
2024-39,Östersund,9.640502211,0,0,
2024-39,Gävle,9.597147861,0,0,
2024-39,Luleå,9.485896671,0,0,
2024-39,Helsingborg,8.235432442,0.986644,0,
2024-39,Stockholm-Bromma,5.066098647,0,0,
2024-39,Östhammar,5.441597264,0,0,
2024-39,Linköping,6.706476039,0,0,
2024-39,Stockholm-Käppala,7.020357187,0.197244,0.10977,
2024-39,Örebro,3.723379295,0,0,
2024-39,Karlstad,8.340284476,0,0,
2024-39,Västerås,4.324466942,0,0,
2024-39,Göteborg,3.728476478,0,0,
2024-39,Stockholm-Grödinge,5.527736287,0,0,
2024-39,Malmö,2.85873512,0,0,
